id,out,in,all,bins,unique,,
5395,97,103,200,,,,
5397,78,79,157,,,,
17311,10,0,10,,,,
9691,9,62,71,,,,
7651,9,52,61,,,,
11492,22,46,68,,,,
17570,3,4,7,,,,
6463,22,6,28,,,,
16952,1,2,3,,,,
5945,17,8,25,,,,
13168,44,5,49,,,,
15594,8,9,17,,,,
13836,11,14,25,,,,
12197,4,1,5,,,,
15550,9,4,13,,,,
11809,3,19,22,,,,
2561,8,2,10,,,,
8726,2,5,7,,,,
4292,70,42,112,,,,
2377,90,77,167,,,,
8367,5,10,15,,,,
5913,2,2,4,,,,
2571,14,8,22,,,,
1696,77,32,109,,,,
15161,7,2,9,,,,
7352,14,8,22,,,,
11570,7,6,13,,,,
15287,8,1,9,,,,
11532,6,2,8,,,,
4586,60,3,63,,,,
11403,20,5,25,,,,
9932,19,14,33,,,,
12334,45,12,57,,,,
14450,1,3,4,,,,
17527,8,3,11,,,,
12020,5,14,19,,,,
3347,4,29,33,,,,
8064,51,9,60,,,,
1526,10,4,14,,,,
17258,16,11,27,,,,
872,57,48,105,,,,
5312,5,12,17,,,,
6951,16,3,19,,,,
12534,11,14,25,,,,
13180,35,13,48,,,,
5060,27,6,33,,,,
8663,22,4,26,,,,
1863,12,8,20,,,,
10921,21,8,29,,,,
3846,5,6,11,,,,
13357,3,2,5,,,,
459,5,0,5,,,,
6523,7,15,22,,,,
2806,16,11,27,,,,
14045,4,2,6,,,,
13280,5,2,7,,,,
3471,7,83,90,,,,
298,10,12,22,,,,
10298,10,0,10,,,,
8994,2,0,2,,,,
4733,3,30,33,,,,
14180,18,22,40,,,,
4547,24,75,99,,,,
1874,80,29,109,,,,
4294,5,28,33,,,,
11794,1,7,8,,,,
12450,128,27,155,,,,
789,27,110,137,,,,
13488,6,5,11,,,,
1043,12,38,50,,,,
13525,8,24,32,,,,
9411,6,26,32,,,,
2642,20,45,65,,,,
5042,3,1,4,,,,
12972,2,1,3,,,,
6088,5,13,18,,,,
2024,1,3,4,,,,
11792,5,27,32,,,,
5469,56,116,172,,,,
2275,85,144,229,,,,
14270,5,0,5,,,,
998,8,3,11,,,,
1490,1,7,8,,,,
1156,41,9,50,,,,
17005,2,0,2,,,,
6599,6,5,11,,,,
3268,230,146,376,,,,
8625,8,17,25,,,,
3848,5,15,20,,,,
8158,23,36,59,,,,
9550,12,52,64,,,,
2362,1,15,16,,,,
757,66,10,76,,,,
1319,116,1,117,,,,
3128,8,3,11,,,,
7507,5,12,17,,,,
7417,5,0,5,,,,
9540,1,2,3,,,,
889,25,10,35,,,,
3414,13,12,25,,,,
1758,42,30,72,,,,
8026,2,16,18,,,,
16259,7,0,7,,,,
4871,7,5,12,,,,
11048,8,4,12,,,,
13072,3,8,11,,,,
9972,43,4,47,,,,
15493,22,1,23,,,,
3661,26,0,26,,,,
17610,4,1,5,,,,
17744,3,0,3,,,,
13706,1,0,1,,,,
7916,28,16,44,,,,
14266,1,1,2,,,,
15601,6,2,8,,,,
4542,18,10,28,,,,
12611,4,9,13,,,,
509,13,1,14,,,,
10901,1,4,5,,,,
12740,2,0,2,,,,
3452,2,29,31,,,,
1665,372,0,372,,,,
12396,4,7,11,,,,
4819,7,8,15,,,,
17644,7,10,17,,,,
7922,23,60,83,,,,
9469,8,2,10,,,,
7495,69,7,76,,,,
13964,20,6,26,,,,
12998,15,12,27,,,,
17785,7,4,11,,,,
11711,15,29,44,,,,
44,10,10,20,,,,
15494,1,3,4,,,,
914,45,23,68,,,,
672,50,92,142,,,,
5950,4,0,4,,,,
17721,3,4,7,,,,
16581,5,5,10,,,,
11350,3,10,13,,,,
1633,92,48,140,,,,
10100,12,9,21,,,,
14198,26,20,46,,,,
15194,6,0,6,,,,
1705,256,7,263,,,,
9403,6,0,6,,,,
12329,7,11,18,,,,
5605,7,6,13,,,,
3478,3,16,19,,,,
12349,8,7,15,,,,
10881,6,2,8,,,,
7244,3,2,5,,,,
16159,18,20,38,,,,
3645,3,25,28,,,,
11875,1,2,3,,,,
14301,1,3,4,,,,
6889,16,3,19,,,,
2741,10,13,23,,,,
17331,1,8,9,,,,
4798,5,41,46,,,,
16553,4,8,12,,,,
10097,17,62,79,,,,
5615,2,9,11,,,,
7359,4,15,19,,,,
237,4,49,53,,,,
15485,8,2,10,,,,
15155,7,6,13,,,,
15094,5,13,18,,,,
9394,10,0,10,,,,
11825,1,18,19,,,,
1720,36,2,38,,,,
1761,18,28,46,,,,
8148,49,8,57,,,,
2017,1,2,3,,,,
5438,108,23,131,,,,
11110,6,3,9,,,,
7113,4,6,10,,,,
11881,6,3,9,,,,
9300,1,4,5,,,,
7499,12,17,29,,,,
2288,7,10,17,,,,
4080,31,6,37,,,,
12394,3,2,5,,,,
13595,5,6,11,,,,
14056,3,19,22,,,,
4153,8,3,11,,,,
4742,14,37,51,,,,
11301,6,11,17,,,,
16791,14,2,16,,,,
11648,6,11,17,,,,
10065,21,11,32,,,,
13596,17,0,17,,,,
15855,5,8,13,,,,
5741,3,10,13,,,,
11007,5,1,6,,,,
7928,35,1,36,,,,
17431,1,3,4,,,,
10007,16,3,19,,,,
14425,1,3,4,,,,
12303,1,0,1,,,,
4098,28,8,36,,,,
12428,59,21,80,,,,
16208,22,3,25,,,,
1255,12,7,19,,,,
4572,18,12,30,,,,
2166,13,37,50,,,,
5709,1,3,4,,,,
4849,30,19,49,,,,
1804,363,65,428,,,,
3711,10,6,16,,,,
5788,7,6,13,,,,
9808,1,11,12,,,,
12407,11,8,19,,,,
8498,2,9,11,,,,
4845,3,2,5,,,,
4778,11,12,23,,,,
15372,5,9,14,,,,
1822,2,4,6,,,,
6753,15,7,22,,,,
13461,32,10,42,,,,
4616,5,0,5,,,,
19,14,2,16,,,,
2240,82,13,95,,,,
6019,19,12,31,,,,
10208,3,10,13,,,,
2281,8,16,24,,,,
10021,23,5,28,,,,
8101,4,1,5,,,,
12826,7,16,23,,,,
14628,14,0,14,,,,
12274,31,34,65,,,,
2175,2,2,4,,,,
1697,31,3,34,,,,
13857,2,1,3,,,,
13138,4,3,7,,,,
1007,25,3,28,,,,
16174,4,6,10,,,,
16190,5,29,34,,,,
2813,1,1,2,,,,
12843,2,20,22,,,,
10106,2,2,4,,,,
5611,4,6,10,,,,
15552,9,13,22,,,,
5497,132,49,181,,,,
11368,14,0,14,,,,
3605,6,4,10,,,,
1031,5,7,12,,,,
3730,2,4,6,,,,
10001,13,10,23,,,,
5625,8,2,10,,,,
5403,84,124,208,,,,
17033,14,8,22,,,,
1198,2,33,35,,,,
10488,4,19,23,,,,
14995,3,1,4,,,,
1949,56,57,113,,,,
4298,46,17,63,,,,
2874,8,5,13,,,,
14711,12,12,24,,,,
15566,2,32,34,,,,
5902,1,2,3,,,,
5600,3,22,25,,,,
5946,13,12,25,,,,
16798,1,0,1,,,,
10451,6,4,10,,,,
13622,25,21,46,,,,
4528,44,54,98,,,,
17228,4,2,6,,,,
12586,11,0,11,,,,
9846,119,68,187,,,,
16855,2,23,25,,,,
1969,7,28,35,,,,
8155,33,5,38,,,,
677,24,7,31,,,,
2464,6,17,23,,,,
990,1,6,7,,,,
2548,23,3,26,,,,
1179,16,8,24,,,,
2347,15,10,25,,,,
1349,15,24,39,,,,
4154,2,6,8,,,,
835,83,47,130,,,,
5909,4,9,13,,,,
17894,8,0,8,,,,
14833,4,2,6,,,,
12669,10,0,10,,,,
4481,1,16,17,,,,
1338,32,11,43,,,,
2790,35,30,65,,,,
12277,4,3,7,,,,
14773,9,5,14,,,,
7120,16,24,40,,,,
14808,12,3,15,,,,
10690,3,10,13,,,,
12978,4,11,15,,,,
17534,2,0,2,,,,
7060,7,27,34,,,,
9786,19,1,20,,,,
1911,9,13,22,,,,
6843,28,32,60,,,,
17761,3,5,8,,,,
10462,22,23,45,,,,
6220,27,2,29,,,,
11204,2,36,38,,,,
14810,5,2,7,,,,
10042,39,24,63,,,,
14959,2,14,16,,,,
8115,1,1,2,,,,
9767,17,6,23,,,,
6956,1,3,4,,,,
5645,7,3,10,,,,
16885,4,4,8,,,,
15515,7,1,8,,,,
4859,5,4,9,,,,
10669,27,1,28,,,,
8434,16,31,47,,,,
3336,5,21,26,,,,
7917,1,8,9,,,,
17049,30,6,36,,,,
3227,32,159,191,,,,
12846,48,11,59,,,,
13943,10,1,11,,,,
16319,3,16,19,,,,
12560,2,42,44,,,,
13519,11,10,21,,,,
16565,3,1,4,,,,
17332,9,6,15,,,,
12769,20,1,21,,,,
1447,21,22,43,,,,
71,41,106,147,,,,
3875,10,57,67,,,,
1106,1,9,10,,,,
11193,18,5,23,,,,
17590,5,7,12,,,,
396,6,8,14,,,,
17223,6,23,29,,,,
10899,3,8,11,,,,
17316,6,2,8,,,,
2859,6,69,75,,,,
10926,7,13,20,,,,
15603,13,11,24,,,,
3750,4,8,12,,,,
9643,11,1,12,,,,
17681,9,1,10,,,,
7655,35,6,41,,,,
9612,39,5,44,,,,
6113,9,5,14,,,,
6527,20,11,31,,,,
11241,70,31,101,,,,
11202,26,1,27,,,,
3909,21,11,32,,,,
15565,15,11,26,,,,
12729,3,15,18,,,,
2218,6,1,7,,,,
6892,1,80,81,,,,
8932,4,2,6,,,,
7623,3,0,3,,,,
10435,6,0,6,,,,
14404,12,2,14,,,,
11160,2,1,3,,,,
936,24,14,38,,,,
7849,6,30,36,,,,
17307,5,2,7,,,,
3537,15,14,29,,,,
6684,69,38,107,,,,
10693,1,1,2,,,,
13252,2,8,10,,,,
2976,12,22,34,,,,
7652,11,0,11,,,,
662,37,27,64,,,,
7949,31,1,32,,,,
17481,2,6,8,,,,
9703,4,9,13,,,,
6304,17,5,22,,,,
2289,34,28,62,,,,
12294,1,3,4,,,,
11633,11,0,11,,,,
14590,1,0,1,,,,
1482,3,59,62,,,,
11629,15,21,36,,,,
4426,4,5,9,,,,
4884,1,5,6,,,,
12850,5,7,12,,,,
16359,3,2,5,,,,
13955,3,0,3,,,,
17560,8,0,8,,,,
15955,1,4,5,,,,
9534,8,0,8,,,,
10366,11,5,16,,,,
13667,4,2,6,,,,
11142,12,9,21,,,,
5001,2,4,6,,,,
12616,5,38,43,,,,
3136,24,26,50,,,,
3926,13,65,78,,,,
1312,16,5,21,,,,
15133,15,10,25,,,,
4943,37,38,75,,,,
692,10,134,144,,,,
10673,2,7,9,,,,
8599,6,13,19,,,,
3043,35,14,49,,,,
17080,1,3,4,,,,
12712,2,29,31,,,,
3195,52,17,69,,,,
3348,11,4,15,,,,
14957,9,10,19,,,,
135,68,177,245,,,,
3669,11,5,16,,,,
12047,9,8,17,,,,
1897,118,4,122,,,,
4307,66,33,99,,,,
11888,5,10,15,,,,
8237,18,18,36,,,,
462,21,2,23,,,,
8058,19,8,27,,,,
14787,5,25,30,,,,
9999,2,2,4,,,,
1575,42,36,78,,,,
16018,16,23,39,,,,
785,11,27,38,,,,
82,23,137,160,,,,
13494,3,3,6,,,,
3753,9,16,25,,,,
7135,23,16,39,,,,
7251,1,9,10,,,,
13766,4,60,64,,,,
14947,3,11,14,,,,
3102,14,10,24,,,,
2683,48,18,66,,,,
12808,2,29,31,,,,
2746,4,12,16,,,,
15619,12,2,14,,,,
1993,84,161,245,,,,
5869,5,3,8,,,,
14784,5,2,7,,,,
7172,7,16,23,,,,
4627,8,14,22,,,,
8718,4,1,5,,,,
5272,16,2,18,,,,
13755,27,0,27,,,,
17685,7,3,10,,,,
8046,35,7,42,,,,
7702,12,11,23,,,,
12186,2,7,9,,,,
2327,131,40,171,,,,
270,7,3,10,,,,
852,12,43,55,,,,
10779,3,4,7,,,,
5470,89,107,196,,,,
9422,8,4,12,,,,
8532,18,73,91,,,,
1579,22,52,74,,,,
8970,27,1,28,,,,
11802,11,0,11,,,,
6245,11,21,32,,,,
2312,131,10,141,,,,
14677,7,2,9,,,,
13024,20,1,21,,,,
11640,8,2,10,,,,
2301,12,48,60,,,,
10163,7,6,13,,,,
7972,7,3,10,,,,
6237,30,25,55,,,,
10124,2,0,2,,,,
11847,12,4,16,,,,
3265,28,73,101,,,,
9349,41,4,45,,,,
6935,6,4,10,,,,
9886,12,7,19,,,,
2871,11,48,59,,,,
16389,6,2,8,,,,
5541,5,7,12,,,,
12003,59,52,111,,,,
15575,15,5,20,,,,
1011,12,5,17,,,,
13233,16,2,18,,,,
15105,4,1,5,,,,
15286,4,3,7,,,,
15201,1,1,2,,,,
5235,10,43,53,,,,
10306,2,5,7,,,,
13236,46,12,58,,,,
11898,3,2,5,,,,
15809,1,4,5,,,,
16085,34,9,43,,,,
14084,8,0,8,,,,
823,12,21,33,,,,
12096,7,12,19,,,,
17232,3,3,6,,,,
2224,3,5,8,,,,
12305,23,4,27,,,,
261,3,4,7,,,,
641,17,14,31,,,,
1279,3,13,16,,,,
7575,1,0,1,,,,
16862,1,4,5,,,,
14153,6,0,6,,,,
13115,9,20,29,,,,
951,8,2,10,,,,
1525,15,19,34,,,,
12980,15,13,28,,,,
10621,1,3,4,,,,
2002,15,6,21,,,,
5764,2,1,3,,,,
2245,8,6,14,,,,
5018,17,97,114,,,,
1798,1,2,3,,,,
2900,9,13,22,,,,
16813,4,4,8,,,,
2715,1,1,2,,,,
16882,5,2,7,,,,
10666,6,0,6,,,,
14376,3,0,3,,,,
9445,15,14,29,,,,
8226,39,4,43,,,,
9331,37,39,76,,,,
2397,8,64,72,,,,
323,1,4,5,,,,
13584,6,1,7,,,,
12824,30,5,35,,,,
10632,36,19,55,,,,
17276,11,3,14,,,,
7777,11,4,15,,,,
14025,3,3,6,,,,
10463,6,5,11,,,,
5813,2,9,11,,,,
16078,10,22,32,,,,
8290,36,25,61,,,,
17647,6,8,14,,,,
11356,6,0,6,,,,
14332,3,3,6,,,,
5694,16,1,17,,,,
8728,9,4,13,,,,
3800,2,5,7,,,,
8174,29,19,48,,,,
15781,24,5,29,,,,
7329,2,0,2,,,,
8312,12,7,19,,,,
12736,2,7,9,,,,
17509,4,1,5,,,,
4677,38,26,64,,,,
16202,17,7,24,,,,
14718,13,12,25,,,,
3864,24,10,34,,,,
1337,4,25,29,,,,
6883,4,5,9,,,,
9505,8,8,16,,,,
7362,22,9,31,,,,
3068,7,20,27,,,,
5787,2,7,9,,,,
6402,4,46,50,,,,
3889,16,59,75,,,,
3843,6,5,11,,,,
12721,10,0,10,,,,
11588,11,86,97,,,,
9673,13,18,31,,,,
14836,1,24,25,,,,
17883,1,0,1,,,,
1658,17,9,26,,,,
442,1,7,8,,,,
14285,6,27,33,,,,
10114,3,12,15,,,,
9047,3,1,4,,,,
14312,5,1,6,,,,
3518,3,2,5,,,,
5693,2,3,5,,,,
472,1,1,2,,,,
3134,9,0,9,,,,
9390,3,1,4,,,,
9605,8,8,16,,,,
5381,54,127,181,,,,
15544,2,5,7,,,,
5744,23,13,36,,,,
6421,83,41,124,,,,
8946,7,15,22,,,,
15903,13,6,19,,,,
14497,9,16,25,,,,
3050,1,6,7,,,,
85,53,28,81,,,,
3121,6,9,15,,,,
9653,7,7,14,,,,
313,2,29,31,,,,
5512,129,73,202,,,,
14672,2,63,65,,,,
17611,5,12,17,,,,
4015,2,8,10,,,,
1375,43,20,63,,,,
7896,1,6,7,,,,
9549,78,8,86,,,,
16624,12,7,19,,,,
6187,41,87,128,,,,
3500,6,13,19,,,,
749,147,21,168,,,,
1276,3,10,13,,,,
12452,2,76,78,,,,
563,71,18,89,,,,
3680,7,10,17,,,,
15904,3,17,20,,,,
2640,60,6,66,,,,
16838,8,56,64,,,,
11517,44,1,45,,,,
10418,20,1,21,,,,
4306,21,42,63,,,,
2277,11,15,26,,,,
15832,10,8,18,,,,
2628,74,66,140,,,,
15672,3,1,4,,,,
8414,9,8,17,,,,
453,13,1,14,,,,
16377,15,5,20,,,,
4309,32,29,61,,,,
9035,4,1,5,,,,
12763,2,5,7,,,,
5114,10,5,15,,,,
10806,10,8,18,,,,
14071,6,16,22,,,,
13632,3,1,4,,,,
7946,2,1,3,,,,
13411,5,20,25,,,,
4279,127,44,171,,,,
11952,10,5,15,,,,
9825,3,3,6,,,,
505,6,1,7,,,,
9372,1,8,9,,,,
12051,5,14,19,,,,
16889,4,17,21,,,,
2411,6,12,18,,,,
6969,6,12,18,,,,
904,131,3,134,,,,
12025,9,6,15,,,,
5538,11,34,45,,,,
11409,8,4,12,,,,
1200,8,0,8,,,,
16098,16,0,16,,,,
9823,4,2,6,,,,
9606,4,30,34,,,,
6641,14,18,32,,,,
16968,2,1,3,,,,
17845,13,3,16,,,,
4877,2,1,3,,,,
7498,4,17,21,,,,
15279,1,3,4,,,,
807,26,37,63,,,,
10048,22,38,60,,,,
15011,13,13,26,,,,
8004,7,23,30,,,,
16873,1,6,7,,,,
17171,3,4,7,,,,
1193,107,72,179,,,,
16032,40,0,40,,,,
12796,40,2,42,,,,
17161,6,5,11,,,,
7465,1,4,5,,,,
7210,4,5,9,,,,
4007,7,16,23,,,,
7723,9,31,40,,,,
6412,5,11,16,,,,
5847,14,57,71,,,,
8447,24,11,35,,,,
12086,12,4,16,,,,
2259,7,0,7,,,,
9543,2,2,4,,,,
6480,3,6,9,,,,
14030,13,5,18,,,,
14823,7,2,9,,,,
12665,9,6,15,,,,
5110,2,15,17,,,,
12356,12,53,65,,,,
8950,7,2,9,,,,
10862,6,0,6,,,,
9328,12,15,27,,,,
973,4,12,16,,,,
11360,2,0,2,,,,
9167,1,9,10,,,,
13704,10,34,44,,,,
13685,5,0,5,,,,
12510,8,6,14,,,,
12894,21,6,27,,,,
14543,14,41,55,,,,
10927,5,4,9,,,,
8543,4,80,84,,,,
16701,8,10,18,,,,
11164,2,0,2,,,,
7192,16,19,35,,,,
11613,27,45,72,,,,
1061,9,10,19,,,,
13807,12,40,52,,,,
13851,3,6,9,,,,
11894,3,10,13,,,,
16630,1,3,4,,,,
3788,5,1,6,,,,
16973,5,9,14,,,,
13401,3,13,16,,,,
3834,6,1,7,,,,
1399,61,3,64,,,,
6629,3,2,5,,,,
415,6,4,10,,,,
3031,11,11,22,,,,
16886,6,0,6,,,,
9952,7,9,16,,,,
10135,1,5,6,,,,
16195,17,0,17,,,,
17614,4,8,12,,,,
14742,2,2,4,,,,
1441,1,4,5,,,,
14525,19,4,23,,,,
12500,64,30,94,,,,
2678,39,106,145,,,,
2123,6,0,6,,,,
8488,8,10,18,,,,
10330,8,9,17,,,,
4826,5,8,13,,,,
1201,13,20,33,,,,
416,10,12,22,,,,
5738,5,11,16,,,,
13904,1,0,1,,,,
7185,14,8,22,,,,
3708,16,26,42,,,,
14640,5,16,21,,,,
13866,14,0,14,,,,
4478,62,39,101,,,,
2634,11,103,114,,,,
17242,1,0,1,,,,
3444,11,9,20,,,,
11719,66,15,81,,,,
17673,1,3,4,,,,
93,60,53,113,,,,
5061,3,27,30,,,,
3173,5,2,7,,,,
14634,14,15,29,,,,
15456,6,0,6,,,,
2934,38,51,89,,,,
4668,8,32,40,,,,
11664,12,29,41,,,,
4873,11,2,13,,,,
1718,105,136,241,,,,
9201,5,1,6,,,,
3992,23,8,31,,,,
4603,64,10,74,,,,
14342,10,2,12,,,,
134,43,6,49,,,,
14979,7,13,20,,,,
1468,1,24,25,,,,
3439,3,2,5,,,,
16803,6,4,10,,,,
13858,1,22,23,,,,
5811,10,17,27,,,,
15659,3,5,8,,,,
17354,2,3,5,,,,
11023,1,7,8,,,,
2256,4,2,6,,,,
4487,4,1,5,,,,
14046,4,7,11,,,,
16708,5,2,7,,,,
11845,3,10,13,,,,
13388,9,8,17,,,,
780,10,47,57,,,,
15730,2,3,5,,,,
10647,26,8,34,,,,
6510,2,0,2,,,,
11047,2,2,4,,,,
7953,39,5,44,,,,
8296,20,34,54,,,,
14964,13,3,16,,,,
13337,9,8,17,,,,
11936,5,5,10,,,,
2482,12,13,25,,,,
1124,4,2,6,,,,
7819,7,12,19,,,,
1592,6,2,8,,,,
5958,3,3,6,,,,
13139,23,5,28,,,,
2653,37,24,61,,,,
8679,3,1,4,,,,
1370,56,2,58,,,,
6687,5,4,9,,,,
7939,1,1,2,,,,
5519,129,78,207,,,,
14496,53,10,63,,,,
10825,9,0,9,,,,
7150,10,39,49,,,,
213,1,4,5,,,,
3955,4,13,17,,,,
16017,32,15,47,,,,
2829,28,9,37,,,,
7668,4,12,16,,,,
12453,5,27,32,,,,
9964,7,21,28,,,,
8619,5,6,11,,,,
8709,2,2,4,,,,
5900,5,4,9,,,,
17203,3,2,5,,,,
14905,25,10,35,,,,
11462,3,4,7,,,,
7551,4,19,23,,,,
8044,1,8,9,,,,
14656,13,12,25,,,,
9032,1,20,21,,,,
1678,24,25,49,,,,
9352,7,7,14,,,,
9934,14,13,27,,,,
3607,7,9,16,,,,
3508,2,13,15,,,,
6190,10,20,30,,,,
1975,69,42,111,,,,
11658,32,6,38,,,,
13830,2,0,2,,,,
2171,6,0,6,,,,
6291,19,20,39,,,,
10613,20,78,98,,,,
10406,3,0,3,,,,
11868,20,24,44,,,,
11087,19,7,26,,,,
6870,21,15,36,,,,
11061,7,2,9,,,,
6967,3,2,5,,,,
6731,1,3,4,,,,
1015,34,12,46,,,,
15482,7,3,10,,,,
12464,15,11,26,,,,
9472,16,2,18,,,,
6819,4,0,4,,,,
17107,1,3,4,,,,
3731,72,5,77,,,,
7028,2,3,5,,,,
7095,4,44,48,,,,
14994,4,0,4,,,,
16739,7,12,19,,,,
17828,10,2,12,,,,
15395,25,19,44,,,,
15741,2,1,3,,,,
3055,10,25,35,,,,
2018,9,9,18,,,,
285,27,132,159,,,,
1789,65,41,106,,,,
12553,2,0,2,,,,
5995,26,8,34,,,,
15340,3,9,12,,,,
12079,22,3,25,,,,
15276,15,6,21,,,,
6950,5,1,6,,,,
10526,65,25,90,,,,
3808,18,9,27,,,,
1803,3,20,23,,,,
2869,3,12,15,,,,
2063,24,22,46,,,,
4291,3,60,63,,,,
17144,2,7,9,,,,
6303,14,3,17,,,,
1489,3,1,4,,,,
13808,12,3,15,,,,
4863,9,2,11,,,,
14682,11,11,22,,,,
11594,10,2,12,,,,
14185,41,36,77,,,,
12140,12,20,32,,,,
16691,6,6,12,,,,
12053,17,3,20,,,,
11187,17,5,22,,,,
9598,9,13,22,,,,
7598,11,8,19,,,,
8738,5,17,22,,,,
5975,26,9,35,,,,
3802,1,1,2,,,,
16529,10,6,16,,,,
11143,6,2,8,,,,
5814,3,1,4,,,,
1084,11,0,11,,,,
9305,8,11,19,,,,
8354,22,5,27,,,,
10057,8,21,29,,,,
583,1,0,1,,,,
1153,42,13,55,,,,
2828,77,42,119,,,,
7774,7,4,11,,,,
5209,1,55,56,,,,
7281,43,1,44,,,,
7716,2,3,5,,,,
12734,10,1,11,,,,
5106,5,0,5,,,,
13277,3,2,5,,,,
12965,22,11,33,,,,
8968,21,26,47,,,,
17384,9,5,14,,,,
16515,1,9,10,,,,
14240,7,0,7,,,,
6915,8,3,11,,,,
6170,63,25,88,,,,
11708,6,37,43,,,,
7672,17,6,23,,,,
11829,13,31,44,,,,
8286,10,12,22,,,,
9685,10,6,16,,,,
12797,53,1,54,,,,
4948,5,2,7,,,,
9069,1,7,8,,,,
9595,24,12,36,,,,
1782,5,18,23,,,,
17115,9,2,11,,,,
9553,16,2,18,,,,
14975,8,10,18,,,,
4680,5,28,33,,,,
7902,14,22,36,,,,
10869,1,0,1,,,,
8268,50,31,81,,,,
15474,10,31,41,,,,
5443,53,81,134,,,,
12761,10,3,13,,,,
9455,6,4,10,,,,
8458,6,0,6,,,,
1936,46,55,101,,,,
3127,6,26,32,,,,
12979,39,25,64,,,,
9157,3,2,5,,,,
13149,9,13,22,,,,
15360,13,11,24,,,,
3486,23,5,28,,,,
11425,2,6,8,,,,
9416,11,0,11,,,,
4209,11,30,41,,,,
7571,9,3,12,,,,
11281,7,2,9,,,,
2553,31,10,41,,,,
6025,19,26,45,,,,
3796,3,27,30,,,,
1866,4,4,8,,,,
5222,2,10,12,,,,
6934,13,5,18,,,,
3223,10,31,41,,,,
10225,59,27,86,,,,
10717,22,5,27,,,,
4918,16,0,16,,,,
1049,5,10,15,,,,
17051,4,21,25,,,,
157,202,118,320,,,,
2241,3,12,15,,,,
7677,4,1,5,,,,
14173,20,32,52,,,,
604,23,4,27,,,,
5293,32,69,101,,,,
14513,4,7,11,,,,
11004,3,1,4,,,,
9389,1,2,3,,,,
111,155,27,182,,,,
1770,90,31,121,,,,
1519,7,14,21,,,,
8461,10,0,10,,,,
8129,19,32,51,,,,
15559,3,12,15,,,,
2457,44,0,44,,,,
13918,7,2,9,,,,
6617,20,97,117,,,,
3502,9,0,9,,,,
4195,7,29,36,,,,
5415,114,67,181,,,,
3077,111,8,119,,,,
2257,1,7,8,,,,
11266,2,5,7,,,,
8205,7,35,42,,,,
2631,38,7,45,,,,
12128,14,7,21,,,,
2392,104,24,128,,,,
12224,3,2,5,,,,
15441,9,1,10,,,,
2515,52,15,67,,,,
3689,3,72,75,,,,
17542,4,4,8,,,,
8899,20,6,26,,,,
16036,4,17,21,,,,
3477,2,14,16,,,,
5990,27,32,59,,,,
13724,8,47,55,,,,
13141,5,14,19,,,,
5677,1,5,6,,,,
8891,12,13,25,,,,
11062,3,4,7,,,,
9993,2,21,23,,,,
17288,13,0,13,,,,
3988,36,4,40,,,,
8695,1,5,6,,,,
11244,57,17,74,,,,
13237,14,18,32,,,,
4975,6,2,8,,,,
11077,3,16,19,,,,
3766,46,18,64,,,,
17249,3,0,3,,,,
4169,7,4,11,,,,
4162,11,1,12,,,,
17736,14,8,22,,,,
17112,9,2,11,,,,
8123,2,2,4,,,,
6314,5,25,30,,,,
174,5,52,57,,,,
6778,39,34,73,,,,
8917,6,2,8,,,,
7871,9,13,22,,,,
3975,46,29,75,,,,
9314,1,25,26,,,,
7084,8,6,14,,,,
1999,10,0,10,,,,
5217,6,20,26,,,,
13025,32,3,35,,,,
6645,18,12,30,,,,
3674,2,5,7,,,,
14998,9,9,18,,,,
9243,5,4,9,,,,
7935,9,2,11,,,,
5868,16,12,28,,,,
2978,8,1,9,,,,
2107,1,0,1,,,,
2613,38,148,186,,,,
2210,34,25,59,,,,
433,2,18,20,,,,
1429,174,98,272,,,,
10627,15,9,24,,,,
5798,19,0,19,,,,
10174,3,1,4,,,,
11685,31,3,34,,,,
11029,14,18,32,,,,
11547,1,1,2,,,,
12391,3,26,29,,,,
10550,7,86,93,,,,
1054,11,15,26,,,,
9774,3,13,16,,,,
10548,24,39,63,,,,
1107,9,1,10,,,,
6601,6,14,20,,,,
12248,9,5,14,,,,
15766,6,6,12,,,,
10909,39,0,39,,,,
13448,2,1,3,,,,
6199,74,27,101,,,,
14505,12,3,15,,,,
17671,3,4,7,,,,
9441,7,4,11,,,,
9235,17,49,66,,,,
7985,5,17,22,,,,
5295,61,3,64,,,,
12798,1,2,3,,,,
8198,1,36,37,,,,
8191,5,32,37,,,,
10067,5,9,14,,,,
13552,9,1,10,,,,
596,85,23,108,,,,
2919,6,19,25,,,,
2682,58,22,80,,,,
3994,16,53,69,,,,
14895,4,8,12,,,,
2911,80,16,96,,,,
13555,5,31,36,,,,
16023,32,23,55,,,,
14336,10,4,14,,,,
4406,25,5,30,,,,
17782,1,1,2,,,,
2249,1,2,3,,,,
7445,1,6,7,,,,
11046,6,4,10,,,,
493,58,19,77,,,,
78,30,158,188,,,,
9857,101,65,166,,,,
6633,31,30,61,,,,
73,71,17,88,,,,
11327,10,171,181,,,,
10994,6,6,12,,,,
6559,10,12,22,,,,
11271,20,27,47,,,,
1912,86,27,113,,,,
13447,16,6,22,,,,
14735,8,6,14,,,,
6743,2,92,94,,,,
2067,3,9,12,,,,
17465,4,5,9,,,,
14548,4,51,55,,,,
11550,1,0,1,,,,
10244,19,4,23,,,,
5916,3,3,6,,,,
4749,6,4,10,,,,
9869,1,35,36,,,,
10479,39,3,42,,,,
